layer,position,token,pearson,r2,accuracy,mse
10,5,Ġ,0.9951759549733412,0.9364152895030081,0.0011111111111111111,4.709689900399129
11,0,Ġand,0.995025388535119,0.9353499030008376,0.0044444444444444444,4.788602582552982
11,1,Ġ,0.9976420006600191,0.9540637588354997,0.0044444444444444444,3.402475994366307
11,2,?Ċ,0.996757459867889,0.8352642992046029,0.0033333333333333335,12.201896654195815
11,3,Answer,0.9872131861672887,0.7227353828318297,0.0033333333333333335,20.53686109456675
11,4,:,0.9873817595015741,0.7190034254764547,0.0011111111111111111,20.81328543821712
11,5,Ġ,0.9948092515844558,0.8999220593244952,0.0022222222222222222,7.4127264678584375
12,0,Ġand,0.9942828705330907,0.9221526714570315,0.006666666666666667,5.766115378149227
12,1,Ġ,0.9973844539288297,0.9217775826207927,0.0,5.793898033601755
12,2,?Ċ,0.9921499943531987,0.8901786505895105,0.005555555555555556,8.134416216163405
12,3,Answer,0.9930059581453197,0.7509891126965651,0.0033333333333333335,18.444120478898704
12,4,:,0.9905372411399592,0.8454670031561969,0.0,11.446187123052187
12,5,Ġ,0.9965563748193422,0.9182465209704046,0.0044444444444444444,6.055442125924168
13,0,Ġand,0.9895645042866981,0.8667302327201262,0.0022222222222222222,9.871229609770072
13,1,Ġ,0.9961461764735339,0.9271566492289294,0.0044444444444444444,5.395473074521153
13,2,?Ċ,0.9925101678678473,0.9022977540616056,0.008888888888888889,7.236759864844189
13,3,Answer,0.9877093881726704,0.5709488559995857,0.0,31.77961846266549
13,4,:,0.9886025165423801,0.8159775521103296,0.0011111111111111111,13.630457031234062
13,5,Ġ,0.9976672627975754,0.9410089934847358,0.0044444444444444444,4.369436385378576
14,0,Ġand,0.9937306354582244,0.8856772478554852,0.0033333333333333335,8.467833020743665
14,1,Ġ,0.9950976434368044,0.9368094162434886,0.005555555555555556,4.680497116243794
14,2,?Ċ,0.9923702935394617,0.9001560676230546,0.006666666666666667,7.3953935821423595
14,3,Answer,0.9963204593951017,0.432662438410336,0.0011111111111111111,42.02242902501408
14,4,:,0.995427729606402,0.849346837459864,0.006666666666666667,11.158809602695825
14,5,Ġ,0.9969097646009263,0.9413311765767446,0.005555555555555556,4.345572433767358
15,0,Ġand,0.9934278445642946,0.9152643139227714,0.0011111111111111111,6.276332813376484
15,1,Ġ,0.9961882464971971,0.9437241252207356,0.0044444444444444444,4.168327841904168
15,2,?Ċ,0.9914568938288529,0.8910651040345559,0.0,8.068757022236559
15,3,Answer,0.9968545652280225,0.12528731483536437,0.0,64.78956130917325
15,4,:,0.9929678785818806,0.7883117823558214,0.0077777777777777776,15.67964771530173
15,5,Ġ,0.9982149435710291,0.9359208984529981,0.0022222222222222222,4.7463092152765665
16,0,Ġand,0.993943031615061,0.9214646404361335,0.0,5.817077515508299
16,1,Ġ,0.9972633716536105,0.9630704197927756,0.008888888888888889,2.735356810914043
16,2,?Ċ,0.9878151799789351,0.8435346244774293,0.0,11.589317512040417
16,3,Answer,0.9984284681392134,0.3844203169800141,0.0,45.59570049701307
16,4,:,0.9929851046619111,0.8790404764161538,0.0011111111111111111,8.95941559106228
16,5,Ġ,0.998179388152364,0.9434486757111844,0.005555555555555556,4.188730258822688
17,0,Ġand,0.9964434198138321,0.9262583645801431,0.0033333333333333335,5.462008600200283
17,1,Ġ,0.9966717777941345,0.9575172644149056,0.0044444444444444444,3.146676444110121
17,2,?Ċ,0.9839332990884683,0.7850019503999681,0.0011111111111111111,15.924805427158226
17,3,Answer,0.9977276293556896,0.6170885334167076,0.005555555555555556,28.36207403979087
17,4,:,0.9923550508636387,0.8357193586885642,0.006666666666666667,12.168190610102169
17,5,Ġ,0.9985846436590787,0.9293989693055832,0.008888888888888889,5.229385470505438
18,0,Ġand,0.9943901385593782,0.9217944290932354,0.0033333333333333335,5.792650223231925
18,1,Ġ,0.9966261746138511,0.9562891372712004,0.0077777777777777776,3.2376432498076624
18,2,?Ċ,0.9837000298017239,0.7890769087795082,0.0022222222222222222,15.622975157355013
18,3,Answer,0.998377987708556,0.5646951838724629,0.0,32.24282504530632
18,4,:,0.9892938483128441,0.8390893264538709,0.0033333333333333335,11.918578666839696
18,5,Ġ,0.9986375520584243,0.9514776722390045,0.0033333333333333335,3.594026224443191
19,0,Ġand,0.9927331006846428,0.8811289361369237,0.0033333333333333335,8.804724351966914
19,1,Ġ,0.9977622928290479,0.9701036687401334,0.0011111111111111111,2.2144073361825196
19,2,?Ċ,0.9916254287102638,0.8174699526068974,0.0011111111111111111,13.519915621340118
19,3,Answer,0.9980913890668642,0.38388252023828273,0.0,45.63553485126588
19,4,:,0.9933910707794582,0.8757031848579768,0.005555555555555556,9.206607222877246
19,5,Ġ,0.9990002828480059,0.9339168322189658,0.0044444444444444444,4.8947494681043136
20,0,Ġand,0.9928961643579689,0.8809184590992947,0.0,8.82031428814243
20,1,Ġ,0.9982259338523385,0.9718875419259988,0.005555555555555556,2.082276679906897
20,2,?Ċ,0.9870144545327225,0.6536983177585021,0.0,25.650404359726867
20,3,Answer,0.9974411792048073,0.4233632868655832,0.0,42.7112128500922
20,4,:,0.9950275433793465,0.861271087938409,0.0033333333333333335,10.275585921882026
20,5,Ġ,0.9986432293068707,0.9184144903458715,0.01,6.043000712492707
21,0,Ġand,0.9920057328223721,0.872487347754535,0.0033333333333333335,9.444802779781218
21,1,Ġ,0.9987348484045917,0.9733245515443144,0.0033333333333333335,1.9758380465741574
21,2,?Ċ,0.9835070535109449,0.6932438156328513,0.0022222222222222222,22.721287745224245
21,3,Answer,0.9975636289566592,0.5060719502378348,0.0,36.58502066465742
21,4,:,0.9936722299959366,0.8405506815595453,0.005555555555555556,11.810336774593969
21,5,Ġ,0.9983260929231373,0.9376248930855737,0.0077777777777777776,4.62009512625031
22,0,Ġand,0.9947780212670345,0.9275891114296211,0.005555555555555556,5.363440800677609
22,1,Ġ,0.9983724258875067,0.960141147771148,0.0022222222222222222,2.9523266256375655
22,2,?Ċ,0.9918190036220716,0.8756320636056535,0.0011111111111111111,9.211875140921585
22,3,Answer,0.9960368302439617,0.6820692206665626,0.0,23.548984791297467
22,4,:,0.9955285265452248,0.8566678587208127,0.006666666666666667,10.616544966688258
22,5,Ġ,0.997466504712641,0.9397038025677839,0.01,4.466111268878307
23,0,Ġand,0.9977451758550119,0.9237081243321525,0.0044444444444444444,5.650903707934094
23,1,Ġ,0.9982618365688094,0.9762443656947432,0.005555555555555556,1.7595687719665905
23,2,?Ċ,0.9851094701099268,0.6381059403830996,0.0044444444444444444,26.805324491849177
23,3,Answer,0.9951398103753665,0.4250110029367523,0.0,42.58916728790509
23,4,:,0.9946415106612904,0.8381438852006664,0.0,11.988607060251162
23,5,Ġ,0.9967143011375085,0.9413140553202676,0.0033333333333333335,4.346840597262667
24,0,Ġand,0.9972539453117526,0.9093024539455208,0.0022222222222222222,6.7179250059489375
24,1,Ġ,0.9972074833281659,0.9506467003883763,0.0077777777777777776,3.6555759225047164
24,2,?Ċ,0.9789349990729327,0.6222933751345514,0.0,27.976553837212208
24,3,Answer,0.9950742397293463,-0.1687411422195868,0.0,86.56811221862742
24,4,:,0.9971748732304785,0.8240155089290585,0.005555555555555556,13.035089312279013
24,5,Ġ,0.9971980756914142,0.9458938953951426,0.0044444444444444444,4.0076139753674145
25,0,Ġand,0.9972165687643765,0.9584860208766661,0.011111111111111112,3.0749211040568603
25,1,Ġ,0.9960251868405849,0.9456280569257104,0.0011111111111111111,4.027304507019381
25,2,?Ċ,0.9831226695868914,0.5873374745481408,0.0044444444444444444,30.56572111759107
25,3,Answer,0.9857465825933147,0.2517591578032359,0.0033333333333333335,55.421850787965035
25,4,:,0.9956124909307358,0.9136284023259388,0.005555555555555556,6.3975040236458645
25,5,Ġ,0.9975359734952763,0.9252861053879285,0.0033333333333333335,5.534023385867343
26,0,Ġand,0.9973542776157471,0.9545698798890178,0.0077777777777777776,3.3649878435907086
26,1,Ġ,0.996145472280239,0.9369015655727844,0.0044444444444444444,4.673671658329138
26,2,?Ċ,0.973561739421314,0.12800730206209088,0.0011111111111111111,64.58809312176152
26,3,Answer,0.9898926131893685,0.3157647010035921,0.0022222222222222222,50.680990005174515
26,4,:,0.991395319824774,0.8903341861796371,0.0011111111111111111,8.122895767422717
26,5,Ġ,0.9965604122881303,0.9283474995811007,0.005555555555555556,5.307267343415824
27,0,Ġand,0.9964897729175065,0.9519518256895425,0.0044444444444444444,3.5589058991356746
27,1,Ġ,0.9967501626508716,0.8974467492566538,0.0011111111111111111,7.596071532037362
27,2,?Ċ,0.9674056022038595,-0.20187361255669822,0.0044444444444444444,89.02221886946054
27,3,Answer,0.9770840010500794,0.20316335373463557,0.0033333333333333335,59.02131936830071
27,4,:,0.9885416544296742,0.823264058857256,0.0,13.090748869209602
27,5,Ġ,0.9955961962868225,0.9427027636178725,0.006666666666666667,4.243979620265058
28,0,Ġand,0.9949415231945931,0.8919056088822707,0.0022222222222222222,8.006501219519555
28,1,Ġ,0.9967306482970119,0.9029589207640814,0.0011111111111111111,7.187787555042169
28,2,?Ċ,0.9591511710580448,-0.030278113337458556,0.006666666666666667,76.31222014004851
28,3,Answer,0.9731219906750886,0.17283960038725432,0.0,61.26738565949051
28,4,:,0.9816180850872046,0.5930094643006225,0.0033333333333333335,30.145599477598804
28,5,Ġ,0.9949192097000965,0.9352882449645499,0.0044444444444444444,4.793169564591796
29,0,Ġand,0.9907245248415496,0.511104205119958,0.0011111111111111111,36.21228388864126
29,1,Ġ,0.9964136756298305,0.9010487361484545,0.0033333333333333335,7.329274040107497
29,2,?Ċ,0.9473670344960362,0.1404219292553187,0.0011111111111111111,63.66854746601883
29,3,Answer,0.9758819885668636,-0.08101926842089213,0.0,80.07059387114128
29,4,:,0.9798892383728111,0.5505731577357154,0.0033333333333333335,33.28883694580178
29,5,Ġ,0.9946644703785489,0.9275396396178294,0.0022222222222222222,5.367105154742114
30,0,Ġand,0.9921430598041486,0.7194543288432202,0.0011111111111111111,20.779887235789005
30,1,Ġ,0.9941926978985279,0.8887013576427355,0.0033333333333333335,8.243838616878529
30,2,?Ċ,0.8993327985752722,-0.7941903702128055,0.0022222222222222222,132.89484531638132
30,3,Answer,0.9871967405738535,0.4671468000890605,0.0022222222222222222,39.468188411971056
30,4,:,0.9874534501004063,0.7504167355760889,0.0033333333333333335,18.486516185703938
30,5,Ġ,0.9909731343096139,0.8836135734082565,0.0044444444444444444,8.62068842616828
31,0,Ġand,0.9738918964039615,0.044542026036963,0.0011111111111111111,70.77032725410324
31,1,Ġ,0.9796665272132034,0.6524559537779404,0.005555555555555556,25.74242568130145
31,2,?Ċ,0.8922961506308568,-0.3043846883891006,0.0,96.61516652548165
31,3,Answer,0.9664748789457865,-1.7850205477506829,0.0,206.28517521937874
31,4,:,0.9867493471129613,0.6713295493290381,0.0033333333333333335,24.3444672466959
31,5,Ġ,0.9676782559251046,0.5800134114892836,0.0022222222222222222,31.108211058153408
